Project,File Path,Line Count
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\ObfuscateContainer.cs,90
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Positions.cs,38
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\RectangleContainer.cs,169
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\SpeechbubbleContainer.cs,405
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\StepLabelContainer.cs,226
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Surface.cs,2765
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\SvgContainer.cs,81
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\TextContainer.cs,695
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\VectorGraphicsContainer.cs,155
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Adorners\AbstractAdorner.cs,191
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Adorners\MoveAdorner.cs,137
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Adorners\ResizeAdorner.cs,162
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Adorners\TargetAdorner.cs,116
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Fields\AbstractFieldHolder.cs,192
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Fields\AbstractFieldHolderWithChildren.cs,149
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Fields\Field.cs,128
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Fields\FieldAggregator.cs,223
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Fields\FieldType.cs,108
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Fields\Binding\AbstractBindingConverter.cs,54
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Fields\Binding\BidirectionalBinding.cs,184
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Fields\Binding\DecimalDoublePercentageConverter.cs,52
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Fields\Binding\DecimalFloatConverter.cs,52
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Fields\Binding\DecimalIntConverter.cs,52
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Fields\Binding\IBindingConverter.cs,33
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Fields\Binding\IBindingValidator.cs,34
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Fields\Binding\NotNullValidator.cs,45
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Filters\AbstractFilter.cs,84
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Filters\BlurFilter.cs,84
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Filters\BrightnessFilter.cs,74
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Filters\GrayscaleFilter.cs,91
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Filters\HighlightFilter.cs,86
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Filters\IFilter.cs,36
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Filters\MagnifierFilter.cs,74
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Drawing\Filters\PixelizationFilter.cs,109
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\FileFormatHandlers\AbstractFileFormatHandler.cs,66
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\FileFormatHandlers\DefaultFileFormatHandler.cs,137
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\FileFormatHandlers\DibFileFormatHandler.cs,216
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\FileFormatHandlers\GreenshotFileFormatHandler.cs,133
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\FileFormatHandlers\IconFileFormatHandler.cs,218
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\FileFormatHandlers\MetaFileFormatHandler.cs,81
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\FileFormatHandlers\SvgFileFormatHandler.cs,89
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\FileFormatHandlers\WpfFileFormatHandler.cs,144
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ColorDialog.cs,294
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ColorDialog.Designer.cs,288
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ColorPickerToolStripButton.cs,97
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\DropShadowSettingsForm.cs,60
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\DropShadowSettingsForm.Designer.cs,239
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\EditorForm.cs,29
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ImageEditorForm.cs,2016
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ImageEditorForm.Designer.cs,2054
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\MovableShowColorForm.cs,119
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\MovableShowColorForm.Designer.cs,183
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ResizeSettingsForm.cs,214
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\ResizeSettingsForm.Designer.cs,182
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\TornEdgeSettingsForm.cs,115
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Forms\TornEdgeSettingsForm.Designer.cs,439
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Helpers\BinaryFormatterHelper.cs,123
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Helpers\Colors.cs,61
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Helpers\GeometryHelper.cs,64
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Helpers\IDoubleProcessor.cs,28
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Helpers\IHaveScaleOptions.cs,28
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Helpers\LineAngleRoundBehavior.cs,39
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Helpers\ScaleHelper.cs,265
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Helpers\ScaleOptions.cs,44
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Helpers\ShapeAngleRoundBehavior.cs,39
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Helpers\ToolStripItemEndisabler.cs,108
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Memento\AddElementMemento.cs,74
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Memento\AddElementsMemento.cs,73
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Memento\ChangeFieldHolderMemento.cs,77
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Memento\DeleteElementMemento.cs,82
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Memento\DeleteElementsMemento.cs,71
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Memento\DrawableContainerBoundsChangeMemento.cs,112
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Memento\SurfaceBackgroundChangeMemento.cs,87
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\Memento\TextChangeMemento.cs,72
greenshot,"DesigniteProjects\greenshot\src\Greenshot.Editor\obj\Debug\net472\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs",4
greenshot,DesigniteProjects\greenshot\src\Greenshot.Editor\obj\Debug\net472\Greenshot.Editor.AssemblyInfo.cs,25
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Box\BoxConfiguration.cs,95
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Box\BoxDestination.cs,65
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Box\BoxEntities.cs,56
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Box\BoxPlugin.cs,149
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Box\BoxUtils.cs,155
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Box\LanguageKeys.cs,31
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Box\Forms\BoxForm.cs,29
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Box\Forms\SettingsForm.cs,39
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Box\Forms\SettingsForm.Designer.cs,151
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Box\Properties\AssemblyInfo.cs,32
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Confluence.cs,312
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\ConfluenceConfiguration.cs,67
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\ConfluenceDestination.cs,253
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\ConfluencePlugin.cs,178
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\ConfluenceUtils.cs,198
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\EnumDisplayer.cs,114
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\LanguageKeys.cs,30
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Entities\Page.cs,60
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Entities\Space.cs,37
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceConfigurationForm.xaml.cs,45
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluencePagePicker.xaml.cs,65
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceSearch.xaml.cs,113
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceTreePicker.xaml.cs,159
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceUpload.xaml.cs,143
greenshot,"DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\obj\Debug\net472\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs",4
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\obj\Debug\net472\GeneratedInternalTypeHelper.g.cs,62
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\obj\Debug\net472\GeneratedInternalTypeHelper.g.i.cs,62
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\obj\Debug\net472\Greenshot.Plugin.Confluence.AssemblyInfo.cs,25
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\obj\Debug\net472\Forms\ConfluenceConfigurationForm.g.cs,99
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\obj\Debug\net472\Forms\ConfluenceConfigurationForm.g.i.cs,99
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\obj\Debug\net472\Forms\ConfluencePagePicker.g.cs,104
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\obj\Debug\net472\Forms\ConfluencePagePicker.g.i.cs,104
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\obj\Debug\net472\Forms\ConfluenceSearch.g.cs,156
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\obj\Debug\net472\Forms\ConfluenceSearch.g.i.cs,156
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\obj\Debug\net472\Forms\ConfluenceTreePicker.g.cs,110
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\obj\Debug\net472\Forms\ConfluenceTreePicker.g.i.cs,110
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\obj\Debug\net472\Forms\ConfluenceUpload.g.cs,130
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\obj\Debug\net472\Forms\ConfluenceUpload.g.i.cs,130
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Support\ITranslationProvider.cs,12
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Support\LanguageChangedEventManager.cs,51
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Support\LanguageXMLTranslationProvider.cs,23
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Support\TranslateExtension.cs,43
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Support\TranslationData.cs,50
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Support\TranslationManager.cs,26
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Web References\confluence\Reference.cs,1331
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Dropbox\DropboxConfiguration.cs,89
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Dropbox\DropboxDestination.cs,72
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Dropbox\DropboxPlugin.cs,138
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Dropbox\DropboxUtils.cs,107
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Dropbox\LanguageKeys.cs,31
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Dropbox\Forms\DropboxForm.cs,29
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Dropbox\Forms\SettingsForm.cs,39
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Dropbox\Forms\SettingsForm.Designer.cs,148
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Dropbox\Properties\AssemblyInfo.cs,32
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\ExternalCommandConfiguration.cs,172
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\ExternalCommandDestination.cs,272
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\ExternalCommandForm.cs,32
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\ExternalCommandPlugin.cs,203
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\IconCache.cs,56
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\SettingsForm.cs,152
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\SettingsForm.Designer.cs,161
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\SettingsFormDetail.cs,192
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\SettingsFormDetail.Designer.cs,202
greenshot,"DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\obj\Debug\net472\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs",4
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\obj\Debug\net472\Greenshot.Plugin.ExternalCommand.AssemblyInfo.cs,25
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Flickr\FlickrConfiguration.cs,107
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Flickr\FlickrDestination.cs,65
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Flickr\FlickrPlugin.cs,163
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Flickr\FlickrUtils.cs,232
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Flickr\LanguageKeys.cs,31
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Flickr\Forms\FlickrForm.cs,29
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Flickr\Forms\SettingsForm.cs,39
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Flickr\Forms\SettingsForm.Designer.cs,232
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Flickr\Properties\AssemblyInfo.cs,32
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.GooglePhotos\GooglePhotosConfiguration.cs,81
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.GooglePhotos\GooglePhotosDestination.cs,64
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.GooglePhotos\GooglePhotosPlugin.cs,150
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.GooglePhotos\GooglePhotosUtils.cs,143
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.GooglePhotos\LanguageKeys.cs,30
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.GooglePhotos\Forms\GooglePhotosForm.cs,28
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.GooglePhotos\Forms\SettingsForm.cs,38
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.GooglePhotos\Forms\SettingsForm.Designer.cs,150
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.GooglePhotos\Properties\AssemblyInfo.cs,32
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Imgur\ImgurConfiguration.cs,127
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Imgur\ImgurDestination.cs,65
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Imgur\ImgurInfo.cs,196
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Imgur\ImgurPlugin.cs,254
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Imgur\ImgurUtils.cs,411
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Imgur\LanguageKeys.cs,35
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Imgur\Forms\ImgurForm.cs,32
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Imgur\Forms\ImgurHistory.cs,263
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Imgur\Forms\ImgurHistory.Designer.cs,169
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Imgur\Forms\SettingsForm.cs,48
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Imgur\Forms\SettingsForm.Designer.cs,164
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Imgur\Properties\AssemblyInfo.cs,32
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\AsyncMemoryCache.cs,191
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\IssueTypeBitmapCache.cs,55
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraConfiguration.cs,48
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraConnector.cs,317
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraDestination.cs,181
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraDetails.cs,51
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraEventArgs.cs,32
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraEventTypes.cs,29
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraMonitor.cs,233
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraPlugin.cs,153
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\LanguageKeys.cs,40
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Log4NetLogger.cs,121
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,272
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.Designer.cs,222
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraFormBase.cs,29
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,39
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.Designer.cs,149
greenshot,"DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\obj\Debug\net472\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs",4
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\obj\Debug\net472\Greenshot.Plugin.Jira.AssemblyInfo.cs,25
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\GlobalSuppressions.cs,0
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeConfiguration.cs,62
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficePlugin.cs,157
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeUtils.cs,43
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Com\DisposableCom.cs,27
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Com\DisposableComImplementation.cs,53
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Com\IDisposableCom.cs,19
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Com\Ole32Api.cs,40
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Com\OleAut32Api.cs,54
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Destinations\ExcelDestination.cs,117
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Destinations\OneNoteDestination.cs,144
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Destinations\OutlookDestination.cs,222
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Destinations\PowerpointDestination.cs,155
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Destinations\WordDestination.cs,163
greenshot,"DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\obj\Debug\net472\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs",4
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\obj\Debug\net472\Greenshot.Plugin.Office.AssemblyInfo.cs,25
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\ExcelExporter.cs,202
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OneNoteExporter.cs,324
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,821
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\PowerpointExporter.cs,363
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\WordExporter.cs,364
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\Entities\OneNoteNotebook.cs,37
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\Entities\OneNotePage.cs,54
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\Entities\OneNoteSection.cs,42
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeInterop\EmailFormat.cs,37
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeInterop\OfficeVersions.cs,62
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Properties\AssemblyInfo.cs,32
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Photobucket\LanguageKeys.cs,31
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Photobucket\PhotobucketConfiguration.cs,81
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Photobucket\PhotobucketDestination.cs,119
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Photobucket\PhotobucketInfo.cs,79
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Photobucket\PhotobucketPlugin.cs,167
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Photobucket\PhotobucketUtils.cs,293
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Photobucket\Forms\PhotobucketForm.cs,32
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Photobucket\Forms\SettingsForm.cs,39
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Photobucket\Forms\SettingsForm.Designer.cs,136
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Photobucket\Properties\AssemblyInfo.cs,33
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\ToastNotificationService.cs,218
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Win10Configuration.cs,35
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Win10OcrProvider.cs,185
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Win10Plugin.cs,89
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Destinations\Win10OcrDestination.cs,98
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Destinations\Win10ShareDestination.cs,268
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Internal\MemoryRandomAccessStream.cs,93
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Internal\ShareInfo.cs,43
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Native\DataTransferManagerHelper.cs,84
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Native\IDataTransferManagerInterOp.cs,55
greenshot,"DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\obj\Debug\net472\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs",4
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\obj\Debug\net472\Greenshot.Plugin.Win10.AssemblyInfo.cs,25
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Processors\Win10OcrProcessor.cs,76
greenshot,DesigniteProjects\greenshot\src\Greenshot.Plugin.Win10\Properties\AssemblyInfo.cs,15
